"N","lambda_bar","D","cv","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
40,2,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.432432432432432,0.0156741922955258,0.432,0.0023094688221709,1.50172406255343,-0.00182738810202515,-0.00609129367341717,0.178421936557535,0.1783419763783,0.940940940940941,0.66179797780563,0.999,999,1000,10.50215,1.6130404701278,0.25835,20260709,1000
60,2,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.571,0.0156511660907422,0.571,0,1.26847371078428,-0.0104827625791472,-0.0349425419304905,0.13945042780582,0.139774331351296,0.945,0.537246531296557,1,1000,1000,10.4986333333333,1.60813467779583,0.25895,20260709,1000
90,2,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.762,0.0134668481835951,0.762,0,1.10281735573858,-0.0102500248049942,-0.0341667493499805,0.105140978666476,0.105587090963112,0.954,0.428900518629475,1,1000,1000,10.5043666666667,1.60844308306931,0.256688888888889,20260709,1000
120,2,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.857,0.0110702755159933,0.857,0,1.04422055960423,-0.0115706035729401,-0.038568678576467,0.0969878439502039,0.0976274249341707,0.946,0.371357405248178,1,1000,1000,10.4967583333333,1.61966999035973,0.259908333333333,20260709,1000
150,2,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.926,0.00827792244467173,0.926,0,1.01217384171647,-0.00941560702389566,-0.0313853567463189,0.0873702901823867,0.0878327256469724,0.934,0.331055183256554,1,1000,1000,10.5008066666667,1.61900552151249,0.257566666666667,20260709,1000
20,3,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.267,0.0139896747639107,0.267,0.0183823529411765,1.9470694108299,-0.00224068718920856,-0.00746895729736186,0.264861560140388,0.264738578739556,0.936,0.976621297238343,1,1000,1000,15.7402,1.96759639710237,0.00135,20260709,1000
40,3,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.436,0.0156813264745046,0.436,0,1.4875941959985,0.00164330305698523,0.00547767685661745,0.1701473937747,0.170070238188965,0.947,0.668905368681502,1,1000,1000,15.75025,1.97265498453936,0.001475,20260709,1000
60,3,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.584,0.0155866609637857,0.584,0,1.28599180158469,-0.00318710344601947,-0.0106236781533982,0.1403166449786,0.14028267792414,0.948,0.53141828398482,1,1000,1000,15.7429166666667,1.96945459870166,0.00165,20260709,1000
90,3,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.767,0.0133682833602524,0.767,0,1.14021825748432,-0.00178235541113919,-0.0059411847037973,0.111247019155554,0.111205666054103,0.939,0.428932952662751,1,1000,1000,15.7460666666667,1.9753901322447,0.00148888888888889,20260709,1000
120,3,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.887,0.0100115433375679,0.887,0,1.0451465383429,-0.0052005084358398,-0.017335028119466,0.0894529858959219,0.0895593665509172,0.96,0.371925885382069,1,1000,1000,15.7594,1.98206481054633,0.0016,20260709,1000
150,3,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.949,0.00695693898205238,0.949,0,1.02062663496257,-0.00298565127415057,-0.00995217091383523,0.0813763302446776,0.0813904117847894,0.952,0.332225848983449,1,1000,1000,15.7438333333333,1.98384922141642,0.00164,20260709,1000
20,5,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.269,0.0140228028582021,0.269,0.0037037037037037,1.92160036144873,0.0125905271755769,0.0419684239185897,0.243478440990239,0.243682151275733,0.94,0.954034896443441,1,1000,1000,26.248,2.54344902028225,0,20260709,1000
40,5,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.449,0.0157289224042844,0.449,0,1.45560686879709,-0.0059677299218654,-0.0198924330728847,0.170317772570813,0.170337163620421,0.929,0.645483884306905,1,1000,1000,26.255475,2.55287517645173,0,20260709,1000
60,5,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.599,0.0154983547513922,0.599,0,1.28546220443286,0.00134429971435557,0.00448099904785189,0.136778034339165,0.136716237472841,0.949,0.529406678900458,1,1000,1000,26.2505666666667,2.55752481170461,0,20260709,1000
90,5,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.78,0.0130996183150503,0.78,0,1.11271467896818,-0.00439084294898173,-0.0146361431632724,0.105001635092602,0.105040932643187,0.947,0.426489450695002,1,1000,1000,26.2615555555556,2.55916851183544,0,20260709,1000
120,5,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.876,0.0104222838188182,0.876,0,1.06540221952355,-0.00248513811458911,-0.00828379371529705,0.0962279823797135,0.0962119570517415,0.942,0.367741997643567,1,1000,1000,26.2613083333333,2.54420746523274,0,20260709,1000
150,5,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.935,0.0077958322198467,0.935,0,1.03278503019638,-0.00212153369823459,-0.0070717789941153,0.0848728689618125,0.0848569466051892,0.938,0.329744490721998,1,1000,1000,26.2507666666667,2.55350339028187,0,20260709,1000
20,8,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.283,0.0142446832186609,0.283,0.0104895104895105,1.84822400830495,0.000237944460690309,0.00079314820230103,0.246799191257054,0.246675875557171,0.936,0.937766613579761,1,1000,1000,42.0202,3.21492541456165,0,20260709,1000
40,8,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.471,0.0157847711418316,0.471,0,1.43157114235432,0.00511701851016233,0.0170567283672078,0.158660872687035,0.158664057453864,0.958,0.649220929460271,1,1000,1000,42.00905,3.22531756729921,0,20260709,1000
60,8,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.64,0.0151789327688082,0.64,0,1.26697196333858,0.00616095948306755,0.0205365316102252,0.133881811509511,0.133956606911967,0.954,0.526329251730856,1,1000,1000,41.9929666666667,3.23631744717375,0,20260709,1000
90,8,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.784,0.0130132240432569,0.784,0,1.1258947586366,-0.00102861389483899,-0.00342871298279664,0.105300847676648,0.105253210399702,0.957,0.42474969575644,1,1000,1000,41.9973555555556,3.22264076000527,0,20260709,1000
120,8,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.894,0.00973468027209934,0.894,0,1.06523440538935,-1.79184362880669e-06,-5.9728120960223e-06,0.0961824443436658,0.0961343411093723,0.946,0.364069154584759,1,1000,1000,41.9984666666667,3.24196416795496,0,20260709,1000
150,8,7,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.949,0.00695693898205238,0.949,0,1.03182618065492,0.000203399527385573,0.000677998424618576,0.084705998390214,0.0846638791249692,0.949,0.328472671691388,1,1000,1000,42.0076666666667,3.23198036212013,0,20260709,1000
20,1,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.244734202607823,0.0136160037955274,0.244,0.0278884462151394,2.00147494405979,-0.00543592192821218,-0.0181197397607073,0.269658161116969,0.269577704525722,0.9358074222668,0.993710792839798,0.997,997,1000,10.4996,1.59529991257493,0.26085,20260709,1000
40,1,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.424,0.0156276677722557,0.424,0,1.4779718232934,-0.0055271081319605,-0.0184236937732017,0.173457081242859,0.173458411726157,0.943,0.66148341415264,1,1000,1000,10.500925,1.6117084193728,0.260175,20260709,1000
60,1,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.585,0.0155812387184075,0.585,0,1.25959663417158,-0.00951019269261871,-0.031700642308729,0.138251535619885,0.138509268206881,0.943,0.532717682586098,1,1000,1000,10.5009166666667,1.61139721424348,0.257566666666667,20260709,1000
90,1,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.773,0.0132465467198059,0.773,0,1.13224118603506,-0.00367989224418774,-0.0122663074806258,0.117506049751591,0.117504917613792,0.93,0.430099693328481,1,1000,1000,10.5017888888889,1.6153900507582,0.259033333333333,20260709,1000
120,1,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.855,0.0111344061359374,0.855,0,1.04084122809154,-0.0134380772168587,-0.0447935907228625,0.0977223582617277,0.0985935675600365,0.943,0.369846695977635,1,1000,1000,10.5003583333333,1.61718816511564,0.258841666666667,20260709,1000
150,1,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.934,0.00785136930732467,0.934,0,1.00980548374991,-0.00832930475359162,-0.0277643491786387,0.0841041594669365,0.084473744131999,0.947,0.332293150723127,1,1000,1000,10.5022933333333,1.61153449777443,0.256853333333333,20260709,1000
20,2,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.256,0.0138008695378226,0.256,0.00389105058365759,1.9066624131637,0.00282310190798662,0.00941033969328875,0.245960149895492,0.245853348249844,0.94,0.956780142536676,1,1000,1000,20.98655,2.26652496822978,0,20260709,1000
40,2,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.452,0.0157383607786834,0.452,0.0022075055187638,1.47389429185019,0.0018980206319778,0.00632673543992601,0.169486958984456,0.169412826901779,0.945,0.654710873357843,1,1000,1000,21.0149,2.28547412673223,0,20260709,1000
60,2,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.606,0.0154519901630826,0.606,0,1.28229139307285,0.00239579019571345,0.00798596731904485,0.136622187538283,0.136574874395988,0.945,0.529409584264863,1,1000,1000,20.9990166666667,2.27722715904003,0,20260709,1000
90,2,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.754,0.0136192510807313,0.754,0,1.14006969289183,-0.00573339601155176,-0.0191113200385059,0.114848177374716,0.114933831278146,0.93,0.428365217333526,1,1000,1000,21.0056888888889,2.28776100163408,1.11111111111112e-05,20260709,1000
120,2,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.876,0.0104222838188182,0.876,0,1.05207487919999,-0.00600857925567228,-0.0200285975189076,0.0936166687631403,0.0937625704335633,0.95,0.372325951183672,1,1000,1000,21.0039,2.27790200688992,0,20260709,1000
150,2,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.938,0.00762600813007697,0.938,0,1.020179783267,-0.00455749506968633,-0.0151916502322878,0.0831345079295858,0.08321782155041,0.953,0.3291950563745,1,1000,1000,20.9958666666667,2.28832447879447,1.33333333333332e-05,20260709,1000
20,3,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.267,0.0139896747639107,0.267,0.00373134328358209,1.91701927150367,7.91056262056111e-05,0.00026368542068537,0.247044655165174,0.246921114613016,0.939,0.942643647309798,1,1000,1000,31.46625,2.77724221777735,0,20260709,1000
40,3,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.458,0.0157555069737537,0.458,0,1.4376267593538,-2.28879685782446e-05,-7.62932285941487e-05,0.161835379806746,0.161754443496602,0.948,0.647669358635718,1,1000,1000,31.48175,2.79272904663627,0,20260709,1000
60,3,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.583,0.0155920171882922,0.583,0.00171232876712329,1.26314536478466,-0.00915773906163725,-0.0305257968721242,0.137063272552579,0.137300468050407,0.944,0.528808975220204,1,1000,1000,31.4841666666667,2.79562429067623,0,20260709,1000
90,3,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.793,0.0128121426779442,0.793,0,1.12798378509694,0.0011249278903841,0.00374975963461366,0.107988954514137,0.107940808527256,0.941,0.426307040020994,1,1000,1000,31.5060444444444,2.8093977393003,0,20260709,1000
120,3,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.886,0.0100500746265886,0.886,0,1.07072311026986,0.0014784600828322,0.00492820027610733,0.0943805443490691,0.0943449273076805,0.954,0.368772829860502,1,1000,1000,31.5014166666667,2.78239256567917,0,20260709,1000
150,3,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.933,0.00790638982089803,0.933,0,1.02490991380156,-0.00434080408504595,-0.0144693469501532,0.0878635081877032,0.0879267800791333,0.942,0.327549905570537,1,1000,1000,31.49146,2.79434863875497,0,20260709,1000
20,5,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.284,0.0142598737722323,0.284,0.00699300699300699,1.9177338465006,0.0055329732683681,0.0184432442278937,0.250866150315471,0.250801725157382,0.928,0.947682285657771,1,1000,1000,52.4537,3.61174905255588,0,20260709,1000
40,5,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.478,0.0157960754619621,0.478,0,1.48969208433911,0.00892979965029389,0.029765998834313,0.170925931928691,0.171073667913213,0.939,0.65038263184494,1,1000,1000,52.477375,3.57425186054774,0,20260709,1000
60,5,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.606,0.0154519901630826,0.606,0,1.2525964222131,-0.0075191404208319,-0.025063801402773,0.136331630687696,0.136470746627651,0.941,0.524664884642169,1,1000,1000,52.5101666666667,3.61191978943542,0,20260709,1000
90,5,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.825,0.0120156148406979,0.825,0,1.122872521694,0.00484425767675106,0.0161475255891702,0.105150711745031,0.105209706494909,0.957,0.422807125801134,1,1000,1000,52.4777222222222,3.60036829458095,0,20260709,1000
120,5,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.912,0.00895857131466843,0.912,0,1.05809247287174,0.00249030270325923,0.0083010090108641,0.0914601884396805,0.0914483608978658,0.948,0.3643594337441,1,1000,1000,52.50715,3.5983809166187,0,20260709,1000
150,5,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.938,0.00762600813007697,0.938,0,1.01351293221472,-0.00675482458592891,-0.0225160819530964,0.0834935186384838,0.083724692547461,0.941,0.324770061458411,1,1000,1000,52.5217133333333,3.62824313450838,0,20260709,1000
20,8,14,0,Inf,0.75,0,0.3,0,"fixed",2,0.2,0.3,0.1,"fixed_2",0.279,0.0141830532678969,0.279,0.0176056338028169,1.89037961277637,-0.0031712201054494,-0.0105707336848313,0.250118231436549,0.250013254057074,0.93,0.929444190138505,1,1000,1000,83.99775,4.51111461444164,0,20260709,1000
