"N","lambda_bar","D","cv","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
120,2,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.532467532467532,0.0328281541173267,0.123,0,1.23087517704527,-0.0130030387711306,-0.130030387711306,0.0505476262712694,0.0520872408774578,0.935064935064935,0.177461943179823,0.231,231,1000,4.50263333333333,1.05683765695975,1,20260709,1000
150,2,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.54320987654321,0.0319550163871169,0.132,0.0075187969924812,1.1734221614953,-0.0140003464490423,-0.140003464490423,0.0455749523969657,0.0475871657870263,0.905349794238683,0.157843287778821,0.243,243,1000,4.50410666666667,1.06071141481433,1,20260709,1000
20,3,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.169096209912536,0.0143113383308089,0.116,0.0333333333333333,2.75685892183418,0.00534840701245527,0.0534840701245527,0.125500030705886,0.125522522303407,0.934402332361516,0.486652737912407,0.686,686,1000,6.74635,1.27920996983049,1,20260709,1000
40,3,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.266418835192069,0.0155621565994558,0.215,0,2.08805981743108,0.00793466153755037,0.0793466153755037,0.0867496199123162,0.0870581996948327,0.921933085501859,0.322742200158475,0.807,807,1000,6.747325,1.29214783480038,1,20260709,1000
60,3,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.369976359338061,0.0165989351701048,0.313,0.00318471337579618,1.73432682615696,0.00539558912596522,0.0539558912596522,0.0694443259244342,0.069612688595402,0.930260047281324,0.257178855572636,0.846,846,1000,6.7535,1.28858602293965,1,20260709,1000
90,3,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.522300469483568,0.0171126716722292,0.445,0,1.44217385200106,0.00482297732194563,0.0482297732194563,0.0533864474559495,0.0535726486131763,0.94131455399061,0.207491950093154,0.852,852,1000,6.75163333333333,1.29628009071174,1,20260709,1000
120,3,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.609427609427609,0.0163445504770664,0.543,0,1.3047900666812,0.00259090944116286,0.0259090944116286,0.0459069045752835,0.0459542320415428,0.940516273849607,0.178278388307997,0.891,891,1000,6.75026666666667,1.29542516813754,1,20260709,1000
150,3,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.702247191011236,0.0153277333185053,0.625,0,1.2204208932141,0.00171080114822571,0.0171080114822571,0.0428912334449299,0.042901255408679,0.934831460674157,0.158357721115819,0.89,890,1000,6.75110666666667,1.29565360338394,1,20260709,1000
20,5,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.198901098901099,0.0132324713728806,0.181,0.0216216216216216,2.30148892137482,0.00442401104867472,0.0442401104867472,0.102780711467795,0.102819443054918,0.945054945054945,0.399682129029432,0.91,910,1000,11.2553,1.64642274777647,0.14695,20260709,1000
40,5,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.359798994974874,0.0152151629669385,0.358,0,1.76212022135425,0.0069578593172331,0.069578593172331,0.070913857595193,0.0712189087243238,0.94070351758794,0.271230388422302,0.995,995,1000,11.232975,1.6610697204743,0.149475,20260709,1000
60,5,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.45045045045045,0.015741430518673,0.45,0,1.54021817344434,0.0033498125578631,0.033498125578631,0.0602709993308559,0.0603338907656627,0.936936936936937,0.221697262161534,0.999,999,1000,11.2545333333333,1.66762223079784,0.146616666666667,20260709,1000
90,5,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.626,0.0153011110707687,0.626,0,1.30150565711868,0.00351178854000195,0.0351178854000195,0.0454380388894659,0.0455508882623839,0.947,0.181004431725456,1,1000,1000,11.2354666666667,1.68224718337315,0.152777777777778,20260709,1000
120,5,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.732,0.0140062843038402,0.732,0,1.2128154074237,0.00326472657778953,0.0326472657778953,0.0403715140678002,0.0404831783412097,0.941,0.155699135829381,1,1000,1000,11.2504083333333,1.67323329724849,0.148858333333333,20260709,1000
150,5,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.834,0.0117662228433767,0.834,0,1.14475555881087,0.00422907867612382,0.0422907867612382,0.0345425867964287,0.0347833612340019,0.95,0.138529414913942,1,1000,1000,11.24856,1.67205398340565,0.148466666666667,20260709,1000
20,8,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.227180527383367,0.0133440027386246,0.224,0.0175438596491228,2.09497579439711,-0.00319998583383017,-0.0319998583383017,0.0924025029132049,0.092411054528385,0.933062880324544,0.352153397378676,0.986,986,1000,17.99645,2.07551954375303,4.99999999999996e-05,20260709,1000
40,8,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.373,0.0152928414625929,0.373,0,1.61168552973061,-0.00150453297384688,-0.0150453297384688,0.064561367566115,0.0645466159554039,0.924,0.240451682247555,1,1000,1000,18.00465,2.10754525970697,7.49999999999998e-05,20260709,1000
60,8,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.5,0.0158113883008419,0.5,0,1.37918229429198,-0.000451144186318503,-0.00451144186318503,0.0505239973191342,0.0505007441715033,0.94,0.196403526747086,1,1000,1000,17.99935,2.12355564995532,9.99999999999995e-05,20260709,1000
90,8,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.689,0.0146382717559144,0.689,0,1.19689698206107,-0.000819565387015331,-0.00819565387015331,0.0400259949505891,0.0400143709051685,0.952,0.158714244506095,1,1000,1000,18.0040222222222,2.11882808809281,0.000133333333333334,20260709,1000
120,8,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.819,0.0121753439376471,0.819,0,1.12787021422734,0.00124315858918632,0.0124315858918632,0.0358215080273907,0.0358251685299166,0.946,0.137554431040423,1,1000,1000,17.996475,2.12064896397257,0.000125,20260709,1000
150,8,3,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.89,0.00989444288477123,0.89,0,1.08026490681487,0.00106353371304108,0.0106353371304108,0.0325727524114199,0.0325738287497,0.932,0.122511062094515,1,1000,1000,18.00112,2.11593536225515,0.00012,20260709,1000
20,1,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.146929824561404,0.0165792522009689,0.067,0.0563380281690141,3.06931459530526,0.00224277739904581,0.0224277739904581,0.144512937212183,0.144371814599025,0.923245614035088,0.533906716426592,0.456,456,1000,5.26115,1.12532001026931,1,20260709,1000
40,1,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.276008492569002,0.0205976419712184,0.13,0.00763358778625954,2.19735005689625,0.00873645826689584,0.0873645826689584,0.096053403527532,0.0963482920328395,0.91932059447983,0.348301629151913,0.471,471,1000,5.250825,1.13513718576583,1,20260709,1000
60,1,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.353741496598639,0.0227681028711443,0.156,0.00636942675159236,1.75162316867924,0.00219346124894587,0.0219346124894587,0.0746168821875503,0.0745645040012263,0.925170068027211,0.270115515951423,0.441,441,1000,5.24235,1.14319017412573,1,20260709,1000
90,1,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.434010152284264,0.0249692877340407,0.171,0,1.43849768021802,-0.00566100727233305,-0.0566100727233305,0.057148189329814,0.0573556747085091,0.941624365482233,0.212346357987025,0.394,394,1000,5.24677777777778,1.143808546175,1,20260709,1000
120,1,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.518134715025907,0.0254325854846191,0.2,0,1.27005991495134,-0.00796236011670357,-0.0796236011670357,0.0482437370278522,0.0488346972621111,0.924870466321243,0.176979520400249,0.386,386,1000,5.24674166666667,1.14337300213866,1,20260709,1000
150,1,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.649874055415617,0.023940404992759,0.258,0,1.14967086785499,-0.00787008483005369,-0.0787008483005369,0.0423251654435104,0.0429982031373185,0.931989924433249,0.156528281153367,0.397,397,1000,5.24964,1.14165704415989,1,20260709,1000
20,2,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.19031903190319,0.013020154386201,0.173,0.0114285714285714,2.40607946727887,0.00315218561281701,0.0315218561281701,0.107180579820806,0.107167976824848,0.921892189218922,0.404273734592774,0.909,909,1000,10.50695,1.59448309660343,0.25775,20260709,1000
40,2,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.347782258064516,0.0151214758304335,0.345,0.00289017341040462,1.8030440257251,0.0049240352378536,0.049240352378536,0.0735705516523076,0.0736981405272061,0.935483870967742,0.278824219484796,0.992,992,1000,10.50355,1.59614269229191,0.25685,20260709,1000
60,2,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.43043043043043,0.0156654230862232,0.43,0,1.54109402556409,0.000663581099051944,0.00663581099051944,0.0600488643781591,0.0600224706038736,0.937937937937938,0.225275426669704,0.999,999,1000,10.5033833333333,1.61630691262364,0.258783333333333,20260709,1000
90,2,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.607,0.015445096309185,0.607,0,1.34373603370107,0.00545519340183673,0.0545519340183673,0.0468535859920455,0.0471468174625301,0.929,0.183722629433942,1,1000,1000,10.5046888888889,1.61412939751221,0.258777777777778,20260709,1000
120,2,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.727,0.0140879735945238,0.727,0,1.20766926047295,0.00302470342481403,0.0302470342481403,0.0397358848055773,0.039831023481062,0.952,0.15947373628944,1,1000,1000,10.5128833333333,1.61410238594817,0.254983333333333,20260709,1000
150,2,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.808,0.0124553602918583,0.808,0,1.14868563616312,0.00289201433405609,0.0289201433405609,0.0357073639377259,0.0358064878262336,0.952,0.141877086100675,1,1000,1000,10.4984933333333,1.61439924567648,0.25834,20260709,1000
20,3,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.219712525667351,0.0132670769320359,0.214,0.0138248847926267,2.15371402732038,-0.0034731097941601,-0.034731097941601,0.0955906823103957,0.0956047045847131,0.936344969199179,0.358432175929432,0.974,974,1000,15.7674,1.96137634695604,0.00245,20260709,1000
40,3,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.365365365365365,0.0152350129890846,0.365,0,1.64098130705844,0.00142951176825694,0.0142951176825694,0.0637663868642636,0.0637504931377199,0.943943943943944,0.248833817643367,0.999,999,1000,15.7422,1.9747643355005,0.00145,20260709,1000
60,3,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.518,0.0158011391994375,0.518,0,1.41644610492083,0.0021249598369053,0.021249598369053,0.0520031212142975,0.0520205319630754,0.95,0.199969536212057,1,1000,1000,15.7615666666667,1.98579255707809,0.00155,20260709,1000
90,3,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.69,0.0146253205093085,0.69,0,1.22985816572172,0.00187979553199195,0.0187979553199195,0.0422082065903513,0.0422289569148031,0.944,0.164308397683809,1,1000,1000,15.7530222222222,1.98657826576199,0.0018,20260709,1000
120,3,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.812,0.0123554036761249,0.812,0,1.1386387065437,0.00233303453553489,0.0233303453553489,0.034923616185004,0.0349840300510681,0.96,0.141457166144999,1,1000,1000,15.7536083333333,1.97075131868917,0.00149166666666667,20260709,1000
150,3,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.877,0.0103860964755773,0.877,0,1.09103082773838,0.00156389082084656,0.0156389082084656,0.031776789704559,0.0317993766301066,0.959,0.126961081200203,1,1000,1000,15.7441466666667,1.98106303199809,0.0017,20260709,1000
20,5,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.263527054108216,0.0139452316162523,0.263,0,1.94515527473335,-0.00220699056391382,-0.0220699056391382,0.0865291434309747,0.0865139362934666,0.927855711422846,0.322760913419717,0.998,998,1000,26.2574,2.53856028224544,0,20260709,1000
40,5,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.423,0.0156227718411299,0.423,0.00235849056603774,1.53197744910793,-0.000954695823227006,-0.00954695823227006,0.0615849604546617,0.0615615634220163,0.929,0.224185347241771,1,1000,1000,26.24365,2.56281827026973,0,20260709,1000
60,5,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.601,0.0154854447788883,0.601,0,1.29140397752185,-0.000130596388846715,-0.00130596388846715,0.0466931938820386,0.046670024169348,0.944,0.181496674821595,1,1000,1000,26.2437166666667,2.55057462388582,0,20260709,1000
90,5,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.757,0.0135628536820243,0.757,0,1.16221877207474,0.00112910875280868,0.0112910875280868,0.0364690494713696,0.0364682939599802,0.969,0.148024995289436,1,1000,1000,26.2414777777778,2.55064511051068,0,20260709,1000
120,5,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.851,0.0112605062053178,0.851,0,1.08179440567922,-0.000681139674242673,-0.00681139674242673,0.0323551389560073,0.0323461298009747,0.956,0.128108389943993,1,1000,1000,26.2537416666667,2.54559979369968,0,20260709,1000
150,5,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.932,0.00796090447122687,0.932,0,1.04871436645647,0.000891338242686307,0.00891338242686307,0.0290659437931482,0.0290650777284483,0.95,0.113903684105261,1,1000,1000,26.2558133333333,2.55592085081896,0,20260709,1000
20,8,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.267535070140281,0.0140125929759318,0.267,0.0111111111111111,1.881445096573,-0.00401645480106701,-0.0401645480106701,0.0818220207432399,0.0818795867605503,0.920841683366733,0.302934795945221,0.998,998,1000,41.98345,3.20740023421384,0,20260709,1000
40,8,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.452,0.0157383607786834,0.452,0,1.40252203272746,-0.00257202957051922,-0.0257202957051922,0.0522797856710243,0.0523169011881443,0.958,0.209998892894651,1,1000,1000,41.98845,3.21036082511627,0,20260709,1000
60,8,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.626,0.0153011110707687,0.626,0,1.2530180084373,-0.000751641357636362,-0.00751641357636362,0.0440426366852612,0.0440270264391571,0.95,0.171007465819789,1,1000,1000,41.9770166666667,3.24196807263166,0,20260709,1000
90,8,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.804,0.0125532465920175,0.804,0,1.13578555528309,0.00166514920352499,0.0166514920352499,0.0362935763083776,0.0363136225050706,0.934,0.13808226019343,1,1000,1000,41.9880666666667,3.22977371669847,0,20260709,1000
120,8,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.905,0.00927227048785787,0.905,0,1.04995501722708,-0.000326286634386094,-0.00326286634386094,0.0293873600631727,0.0293744749317985,0.962,0.119905678475232,1,1000,1000,41.9920833333333,3.23383477574605,0,20260709,1000
150,8,7,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.951,0.00682634602111555,0.951,0,1.01646655944419,-0.00115549418404295,-0.0115549418404295,0.0273056116546242,0.0273164052945235,0.952,0.106446038796438,1,1000,1000,41.9912266666667,3.23357691772424,0,20260709,1000
20,1,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.210876803551609,0.0135901551360144,0.19,0.0256410256410256,2.378163732756,-0.000773711296818955,-0.00773711296818955,0.111957727057386,0.111898255018057,0.914539400665927,0.41049309748748,0.901,901,1000,10.49475,1.57904892645547,0.2565,20260709,1000
40,1,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.321248741188318,0.0148184035258398,0.319,0,1.84585209357336,0.00383219271634903,0.0383219271634903,0.0746803530832429,0.0747410487431332,0.929506545820745,0.279586963716746,0.993,993,1000,10.5006,1.60359357389799,0.255825,20260709,1000
60,1,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.448,0.0157256478403912,0.448,0,1.57187260308714,0.00549035478712649,0.0549035478712649,0.0604695395713869,0.0606881590299794,0.941,0.226785908764004,1,1000,1000,10.5081833333333,1.61785453984426,0.257416666666667,20260709,1000
90,1,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.585,0.0155812387184075,0.585,0,1.335012792906,0.00215647161431008,0.0215647161431008,0.0475592458934072,0.0475843499262409,0.945,0.18324768531237,1,1000,1000,10.5030444444444,1.61770378421857,0.257922222222222,20260709,1000
120,1,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.766,0.0133882037630147,0.766,0,1.24026872241227,0.00799996339569216,0.0799996339569216,0.0408085278538182,0.0415652501975228,0.937,0.158052120522966,1,1000,1000,10.5039166666667,1.61552081662028,0.257983333333333,20260709,1000
150,1,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.797,0.0127197091161709,0.797,0,1.15726553795055,0.0027863073603899,0.027863073603899,0.0363288034445796,0.0364173816530204,0.95,0.142463970141029,1,1000,1000,10.4948866666667,1.62105514480234,0.25906,20260709,1000
20,2,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.224242424242424,0.0132557500163996,0.222,0.00892857142857143,2.06630066930926,-0.00517585138806703,-0.0517585138806703,0.0889673163121012,0.0890728784459661,0.942424242424242,0.33580747323568,0.99,990,1000,20.95565,2.27257092170866,0,20260709,1000
40,2,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.412,0.0155645751628498,0.412,0,1.54370737222845,0.00107361946748791,0.0107361946748791,0.0592895179396729,0.0592695904266449,0.944,0.231040221938284,1,1000,1000,21.006025,2.28605691030372,0,20260709,1000
60,2,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.563,0.0156853753541316,0.563,0,1.36013133151841,0.0024584674431295,0.024584674431295,0.0500953559842545,0.0501306214669929,0.935,0.18959266684643,1,1000,1000,21.0056,2.27915720090587,0,20260709,1000
90,2,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.697,0.0145324120503102,0.697,0,1.16517609866027,-0.00251839982903425,-0.0251839982903425,0.038942383202636,0.0390042951223366,0.952,0.153332571665471,1,1000,1000,21.0048888888889,2.280042682621,0,20260709,1000
120,2,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.863,0.0108734079294396,0.863,0,1.11028310617324,0.00302612782585983,0.0302612782585983,0.0319067156538632,0.0320340118457102,0.957,0.132636299657143,1,1000,1000,21.0035916666667,2.2812343806373,0,20260709,1000
150,2,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.886,0.0100500746265886,0.886,0,1.05334693013673,-0.0015957884516207,-0.015957884516207,0.0308830627177726,0.0309088391896132,0.938,0.118684555129346,1,1000,1000,21.0000066666667,2.28914022269322,0,20260709,1000
20,3,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.267267267267267,0.0140011251912614,0.267,0,1.94898186680955,-0.000203822890147934,-0.00203822890147934,0.0828589131860817,0.0828176826902493,0.931931931931932,0.315982207227176,0.999,999,1000,31.48475,2.77563730033176,0,20260709,1000
40,3,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.434,0.0156730341670016,0.434,0,1.47454454644149,-0.00140145000172139,-0.0140145000172139,0.0554636587016661,0.0554536318129449,0.945,0.216526394306382,1,1000,1000,31.502375,2.78643303137019,0,20260709,1000
60,3,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.616,0.0153799869960933,0.616,0,1.29574000731887,0.00137623976633916,0.0137623976633916,0.0471840787423718,0.0471805572812999,0.928,0.176092608002975,1,1000,1000,31.4971,2.79228348922018,0,20260709,1000
90,3,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.769,0.0133281281506444,0.769,0,1.14215363449055,-0.000164637996975373,-0.00164637996975373,0.0365959790898453,0.0365780470436695,0.949,0.143816280478493,1,1000,1000,31.4993555555556,2.79343953986398,0,20260709,1000
120,3,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.864,0.0108399261990108,0.864,0,1.06659351272706,-0.00128782341080849,-0.0128782341080849,0.0322960948145547,0.0323056216728275,0.946,0.124024056790893,1,1000,1000,31.5169416666667,2.79390074573957,0,20260709,1000
150,3,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.932,0.00796090447122687,0.932,0,1.02756878818767,-0.00117655314108606,-0.0117655314108606,0.0275986875419731,0.0276099645740305,0.95,0.110649302554206,1,1000,1000,31.5032933333333,2.79663925929934,0,20260709,1000
20,5,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.285,0.0142749781085647,0.285,0,1.8531613258292,-0.00270240969293055,-0.0270240969293055,0.0805109585806325,0.0805160571269434,0.925,0.295911356668942,1,1000,1000,52.5123,3.58860050025761,0,20260709,1000
40,5,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.49,0.0158082257068907,0.49,0,1.39702432156371,-0.000841570030805705,-0.00841570030805705,0.0524737351359133,0.0524542431682283,0.947,0.205364583498673,1,1000,1000,52.5149,3.58978540437723,0,20260709,1000
60,5,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.643,0.0151509405648626,0.643,0,1.2327280396291,-0.000899282052165468,-0.00899282052165468,0.0427530402078338,0.042741119928881,0.947,0.166421805383609,1,1000,1000,52.5227333333333,3.60272768495746,0,20260709,1000
90,5,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.787,0.0129472390879291,0.787,0,1.07209510495398,-0.00482224625616069,-0.0482224625616069,0.0342127240841058,0.0345339548520141,0.945,0.135500082566186,1,1000,1000,52.5026888888889,3.62262583055142,0,20260709,1000
120,5,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.911,0.00900438781928011,0.911,0,1.02701151276259,-0.00245646753993714,-0.0245646753993714,0.0296934974488243,0.0297801329702766,0.943,0.117593088331799,1,1000,1000,52.4920666666667,3.61988269824848,0,20260709,1000
150,5,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.951,0.00682634602111555,0.951,0,1.00977299509284,-0.00184666915988715,-0.0184666915988715,0.0262129446558006,0.0262648345901248,0.952,0.104591276029146,1,1000,1000,52.5079666666667,3.60253903995641,0,20260709,1000
20,8,14,0,Inf,0.75,0,0.3,0,"fixed",11,0.2,0.3,0.1,"fixed_11",0.29,0.0143492160064583,0.29,0.00343642611683849,1.74200279463982,-0.00320347737784696,-0.0320347737784696,0.074229866582414,0.074261869671188,0.933,0.289615144338177,1,1000,1000,84.0043,4.56505639767568,0,20260709,1000
