"N","lambda_bar","D","cv","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
90,3,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.367561260210035,0.0164696241099498,0.315,0,1.62039208905804,-0.00174381220024278,-0.00871906100121389,0.123125815578934,0.123066314510372,0.947491248541424,0.476286944175918,0.857,857,1000,6.75567777777778,1.29504505221071,1,20260709,1000
120,3,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.498842592592593,0.0170102998620911,0.431,0,1.45673749932878,0.00470108197885222,0.0235054098942611,0.107366416944362,0.107407195244971,0.940972222222222,0.413246821528822,0.864,864,1000,6.74475,1.29695187026629,1,20260709,1000
150,3,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.59438202247191,0.0164587340234997,0.529,0,1.34392321079652,0.007650614544185,0.038253072720925,0.0943570679012756,0.0946138705851697,0.944943820224719,0.370293642202973,0.89,890,1000,6.75544,1.29326173238535,1,20260709,1000
20,5,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.16815144766147,0.0124805656633457,0.151,0.0194805194805195,2.48992560852603,-0.0021268422267674,-0.010634211133837,0.207503909155364,0.207399245755013,0.94097995545657,0.814601141947993,0.898,898,1000,11.2477,1.66226682907012,0.15035,20260709,1000
40,5,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.289473684210526,0.0144283329550735,0.286,0.00348432055749129,1.82000629048297,-0.00586216315736582,-0.0293108157868291,0.148319284499895,0.148360066431951,0.937246963562753,0.564389253962799,0.988,988,1000,11.2472,1.67984106222988,0.15145,20260709,1000
60,5,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.41105527638191,0.0155982487143678,0.409,0,1.58231799703915,0.00390741876040487,0.0195370938020244,0.1207721248041,0.120774644892568,0.94070351758794,0.461335406465165,0.995,995,1000,11.2499,1.67502810279778,0.149966666666667,20260709,1000
90,5,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.555,0.0157154382694216,0.555,0,1.34060934532488,-0.000657569254827933,-0.00328784627413967,0.0976427549065713,0.0975961365807269,0.937,0.377321313457139,1,1000,1000,11.2500777777778,1.669112426882,0.146988888888889,20260709,1000
120,5,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.657,0.0150116954405557,0.657,0,1.22288160414441,-0.00289323171836289,-0.0144661585918145,0.0860538373491202,0.0860594471825288,0.945,0.327841620097907,1,1000,1000,11.2553,1.67315880669845,0.145941666666667,20260709,1000
150,5,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.743,0.0138185020895899,0.743,0,1.15674997031396,-0.00196794481149842,-0.00983972405749212,0.0769421257897479,0.0769288205882908,0.945,0.292758956741028,1,1000,1000,11.2518066666667,1.68086684510347,0.1491,20260709,1000
20,8,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.217750257997936,0.0132583709227433,0.211,0.00471698113207547,2.16344652801926,-0.00287567377773804,-0.0143783688886902,0.180454975361178,0.18038476059538,0.933952528379773,0.69339487111139,0.969,969,1000,17.97325,2.10471453740503,0.000299999999999999,20260709,1000
40,8,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.358358358358358,0.0151712825155366,0.358,0.00278551532033426,1.64198779809577,-0.00107216712744226,-0.00536083563721132,0.128359039132372,0.12829925928809,0.933933933933934,0.489309569490538,0.999,999,1000,18.00275,2.1163460849746,7.50000000000004e-05,20260709,1000
60,8,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.471,0.0157847711418316,0.471,0.00211864406779661,1.41025919832676,-0.00181530719124373,-0.00907653595621866,0.102750328353388,0.102714982777348,0.946,0.398758788167049,1,1000,1000,17.9866833333333,2.11255481099624,0.000133333333333334,20260709,1000
90,8,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.653,0.0150529399121899,0.653,0,1.23142538023879,-0.00177648650349821,-0.00888243251749105,0.0859256007587518,0.0859009986041127,0.943,0.328574870205281,1,1000,1000,17.9993333333333,2.11809832545514,0.000144444444444445,20260709,1000
120,8,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.788,0.0129250145067617,0.788,0,1.12771373543224,-0.00122881227500238,-0.00614406137501189,0.0726092319739595,0.0725833207210005,0.946,0.282391004728031,1,1000,1000,17.9917833333333,2.11920378043114,5.00000000000001e-05,20260709,1000
150,8,3,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.881,0.0102390917565964,0.881,0,1.0916705663961,0.0039040729672232,0.019520364836116,0.0651898219625903,0.0652740757143302,0.948,0.253540238101785,1,1000,1000,18.0055666666667,2.1179197477826,0.00016,20260709,1000
20,1,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.0968523002421307,0.0145532280252963,0.04,0.024390243902439,3.54996010761806,-0.00421180466162777,-0.0210590233081388,0.305437520708483,0.305096590514836,0.956416464891041,1.24681456583605,0.413,413,1000,5.2497,1.12738878349558,1,20260709,1000
40,1,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.151041666666667,0.0182736776765406,0.058,0,2.73663938789066,0.0189251376871483,0.0946256884357415,0.216261222818951,0.216807018517051,0.9375,0.86056716839304,0.384,384,1000,5.251925,1.14257771031599,1,20260709,1000
60,1,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.259562841530055,0.0229152616256948,0.095,0,2.21394746773508,0.0267884283079557,0.133942141539778,0.175047028274809,0.176848415761147,0.950819672131147,0.697855394413263,0.366,366,1000,5.25163333333333,1.14200918979694,1,20260709,1000
90,1,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.292682926829268,0.0251228464173452,0.096,0,1.86984047411135,0.00244907517456031,0.0122453758728015,0.149544291506171,0.149336237075018,0.929878048780488,0.565624605569015,0.328,328,1000,5.24815555555556,1.1445402659291,1,20260709,1000
120,1,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.392857142857143,0.0278283472312136,0.121,0,1.628296168002,0.00606312406393869,0.0303156203196935,0.123006710800716,0.12295644304177,0.941558441558442,0.486598116415003,0.308,308,1000,5.24678333333333,1.15040660694499,1,20260709,1000
150,1,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.54251012145749,0.0316990459232452,0.134,0,1.54979936221107,0.0271302595472339,0.13565129773617,0.116544170487705,0.119430333677858,0.94331983805668,0.440609003275863,0.247,247,1000,5.24716,1.1438696999815,1,20260709,1000
20,2,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.177985948477752,0.0130889118841767,0.152,0.0065359477124183,2.56549477405723,0.0112630513283445,0.0563152566417226,0.21040484887676,0.21058304327245,0.936768149882904,0.838198486192249,0.854,854,1000,10.49775,1.59747963969304,0.25955,20260709,1000
40,2,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.27942681678608,0.0143557473840563,0.273,0,1.85113097648193,-0.00427968110846152,-0.0213984055423076,0.149366629191691,0.149351498076038,0.943705220061412,0.579110888707343,0.977,977,1000,10.505475,1.60015880461955,0.25455,20260709,1000
60,2,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.368209255533199,0.015298215979184,0.366,0,1.61079630624927,-0.00109335474351901,-0.00546677371759507,0.12391234601372,0.123854826179754,0.947686116700201,0.477695260700665,0.994,994,1000,10.5102333333333,1.60681156450051,0.255233333333333,20260709,1000
90,2,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.502502502502503,0.0158191017906418,0.502,0,1.36444996004111,-0.00324659961149418,-0.0162329980574709,0.0968471251866551,0.0968530707388551,0.951951951951952,0.388503905544462,0.999,999,1000,10.4932111111111,1.61866245097638,0.259777777777778,20260709,1000
120,2,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.626,0.0153011110707687,0.626,0,1.25223145317939,-0.00141835766845905,-0.00709178834229524,0.087242169675629,0.0872100723082902,0.94,0.336055821350328,1,1000,1000,10.5072916666667,1.61470091517663,0.255133333333333,20260709,1000
150,2,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.746,0.0137653187394989,0.746,0,1.17623630895692,0.0022004363585677,0.0110021817928385,0.0765997131440951,0.0765930183363471,0.938,0.300981597531762,1,1000,1000,10.49386,1.61733497757807,0.25916,20260709,1000
20,3,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.201461377870564,0.0129586902309665,0.193,0.00515463917525773,2.22790411353569,0.0024502607478655,0.0122513037393275,0.181543131361683,0.181464898796012,0.943632567849687,0.716293742565396,0.958,958,1000,15.77165,1.93584627818224,0.00135,20260709,1000
40,3,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.352763819095477,0.0151482293120053,0.351,0,1.67314120116514,0.00140339912556509,0.00701699562782543,0.12869161835057,0.128634588685853,0.949748743718593,0.506139858519009,0.995,995,1000,15.757125,1.9659398680739,0.00157500000000001,20260709,1000
60,3,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.47,0.0157829021412413,0.47,0,1.45157430540288,-0.000861675205256401,-0.00430837602628201,0.110139412401972,0.110087701212474,0.941,0.416231292421528,1,1000,1000,15.7355166666667,1.97762804103069,0.00146666666666667,20260709,1000
90,3,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.643,0.0151509405648626,0.643,0,1.25587856736002,0.00172830743721278,0.00864153718606389,0.0880275222809784,0.088000470912642,0.935,0.339133732188942,1,1000,1000,15.7423222222222,1.9735943692795,0.0017,20260709,1000
120,3,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.779,0.0131209374665075,0.779,0,1.15629526033692,0.00275252337729009,0.0137626168864505,0.0752503047168848,0.0752630197146418,0.941,0.294430421010863,1,1000,1000,15.7531,1.98424715304848,0.00154166666666667,20260709,1000
150,3,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.845,0.0114444309600784,0.845,0,1.10391691870542,0.00141165614965516,0.0070582807482758,0.0689957336400608,0.0689756741348321,0.94,0.262456416377789,1,1000,1000,15.75744,1.98403343804562,0.00163333333333333,20260709,1000
20,5,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.251004016064257,0.0137388509010103,0.25,0.0118577075098814,2.02402965300236,-0.00109524425148519,-0.00547622125742595,0.166813710379167,0.166733544801853,0.938755020080321,0.639726287062981,0.996,996,1000,26.23935,2.54220575527568,0,20260709,1000
40,5,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.4,0.0154919333848297,0.4,0,1.52634711406922,-0.00357087275379236,-0.0178543637689618,0.116550617321985,0.116547044080755,0.935,0.450452211753217,1,1000,1000,26.26,2.54865129695009,0,20260709,1000
60,5,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.574,0.0156372631876553,0.574,0,1.35261492587006,0.00384152536544849,0.0192076268272424,0.100038430862055,0.100062167070408,0.923,0.368470143533565,1,1000,1000,26.2574166666667,2.5363338352198,0,20260709,1000
90,5,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.743,0.0138185020895899,0.743,0,1.17218120439521,0.00113566128433373,0.00567830642166867,0.0779127560354687,0.0778820703502556,0.944,0.302145433389436,1,1000,1000,26.2439333333333,2.54872372805777,0,20260709,1000
120,5,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.847,0.0113838042850358,0.847,0,1.10302522885263,0.00218434567986148,0.0109217283993074,0.069039182938045,0.0690392188398828,0.942,0.261492500801887,1,1000,1000,26.2708416666667,2.54465954069942,0,20260709,1000
150,5,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.92,0.00857904423581089,0.92,0,1.04925327460279,0.00069679474699505,0.00348397373497525,0.0578699897031636,0.0578452443633481,0.952,0.234093906325968,1,1000,1000,26.2611133333333,2.5600719031824,0,20260709,1000
20,8,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.288,0.0143197765345692,0.288,0,1.92259032533458,0.00520977405067138,0.0260488702533569,0.154249872682049,0.154260727163024,0.945,0.592804256934153,1,1000,1000,41.9884,3.19283485997754,0,20260709,1000
40,8,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.475,0.0157916116973538,0.475,0,1.46867107866881,0.00393800229347979,0.019690011467399,0.108381534961785,0.108398885721281,0.948,0.420979618593154,1,1000,1000,42.011525,3.2034389773589,0,20260709,1000
60,8,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.619,0.0153570504980611,0.619,0,1.26371466538046,-0.00168876861174391,-0.00844384305871956,0.0890719069608582,0.0890433756349013,0.946,0.343405387060536,1,1000,1000,41.98605,3.2371657045849,0,20260709,1000
90,8,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.796,0.0127429980773757,0.796,0,1.1346717797171,0.00123519794179347,0.00617598970896735,0.0722658652440888,0.0722402840398121,0.95,0.279336292532882,1,1000,1000,41.9808888888889,3.23772622590713,0,20260709,1000
120,8,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.882,0.0102017645532525,0.882,0,1.05873600422044,-0.00177545079438757,-0.00887725397193784,0.0605619353080549,0.0605576789992158,0.955,0.24333393363179,1,1000,1000,42.011925,3.23722329600181,0,20260709,1000
150,8,7,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.953,0.00669260786241059,0.953,0,1.03383171887352,0.00105268708199807,0.00526343540999036,0.0547564197822105,0.0547391577570472,0.957,0.218476299749023,1,1000,1000,42.00886,3.25226420759213,0,20260709,1000
20,1,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.159586681974742,0.0124089692437968,0.139,0.0347222222222222,2.49166363880035,-0.00674240286421837,-0.0337120143210919,0.216958317841291,0.216938538066426,0.941446613088404,0.840302466216495,0.871,871,1000,10.5223,1.60334213106171,0.2561,20260709,1000
40,1,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.261410788381743,0.0141522247308817,0.252,0.00395256916996047,1.88908116141662,-0.000594382103897367,-0.00297191051948684,0.145734298504523,0.14565990329002,0.946058091286307,0.584977641312594,0.964,964,1000,10.496825,1.6077854958606,0.2588,20260709,1000
60,1,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.368421052631579,0.0153464373151765,0.364,0,1.61531157126512,-0.00133693109749167,-0.00668465548745834,0.12152196388463,0.121467807010816,0.949392712550607,0.474703606277333,0.988,988,1000,10.5045333333333,1.61570730662413,0.2582,20260709,1000
90,1,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.531531531531532,0.0157878123100325,0.531,0,1.35766124123972,0.000836581208336434,0.00418290604168217,0.096003693825319,0.0959592786605884,0.940940940940941,0.385961760685507,0.999,999,1000,10.5082888888889,1.61048430143382,0.256455555555556,20260709,1000
120,1,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.645,0.0151319199046255,0.645,0,1.26036165053261,0.00328433360120606,0.0164216680060303,0.0849150436927445,0.0849360990857208,0.951,0.336532657961036,1,1000,1000,10.4974916666667,1.61255336597006,0.258491666666667,20260709,1000
150,1,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.747,0.0137473997541353,0.747,0,1.1635711983222,0.00117518109591749,0.00587590547958747,0.0744475351095785,0.0744195814219365,0.955,0.30075185626566,1,1000,1000,10.4988,1.61331617529645,0.2575,20260709,1000
20,2,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.223577235772358,0.013282057989932,0.22,0.00900900900900901,2.08783161401714,-0.000189056761206258,-0.000945283806031288,0.173672769803485,0.173584601966655,0.939024390243902,0.668551077477901,0.984,984,1000,20.98485,2.26422690337823,0,20260709,1000
40,2,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.387,0.015402305022301,0.387,0,1.57627443973167,0.000851772223430886,0.00425886111715443,0.118407334138897,0.118351180801135,0.947,0.470985926748208,1,1000,1000,20.9907,2.2717845741619,0,20260709,1000
60,2,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.496,0.0158108823283206,0.496,0.00201207243460765,1.38012548336714,-0.00706210406368449,-0.0353105203184224,0.102324121125689,0.102516480880816,0.94,0.386305194672815,1,1000,1000,20.9883833333333,2.27937916610874,0,20260709,1000
90,2,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.726,0.0141040419738457,0.726,0,1.20283365701559,0.00445345586586998,0.0222672793293499,0.0803891115616671,0.080472231965851,0.951,0.31452130605755,1,1000,1000,21.0021,2.28761232622084,0,20260709,1000
120,2,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.817,0.0122274690758145,0.817,0,1.1062050188384,-0.000504072218032586,-0.00252036109016293,0.0687752502010515,0.068742702114319,0.956,0.272859298920404,1,1000,1000,20.998175,2.29163426063496,0,20260709,1000
150,2,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.884,0.0101264011376204,0.884,0,1.07443969029564,0.000948734174098964,0.00474367087049482,0.0629462392342814,0.0629219111378441,0.945,0.244008348195575,1,1000,1000,20.9972333333333,2.2865848006929,6.66666666666657e-06,20260709,1000
20,3,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.282848545636911,0.0142637867589961,0.282,0.00353356890459364,1.96289831404469,0.00655949120902069,0.0327974560451035,0.163157122865131,0.163207148491614,0.936810431293882,0.61701292333534,0.997,997,1000,31.50955,2.74015116265097,0,20260709,1000
40,3,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.406,0.0155294558822903,0.406,0,1.46740896624659,-0.00717481014882429,-0.0358740507441214,0.109676422159597,0.109856117539371,0.947,0.437063916340386,1,1000,1000,31.52305,2.79186873558614,0,20260709,1000
60,3,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.613,0.015402305022301,0.613,0,1.32523216710262,0.00800240151120102,0.0400120075560051,0.0935526358736715,0.0938476532108253,0.942,0.357632032464024,1,1000,1000,31.50035,2.7832112619604,0,20260709,1000
90,3,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.772,0.0132671021704063,0.772,0,1.14622846585592,0.000526758844350605,0.00263379422175303,0.074840177688063,0.0748046029269895,0.941,0.293000250640057,1,1000,1000,31.5003777777778,2.79541582977109,0,20260709,1000
120,3,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.856,0.0111024321659716,0.856,0,1.06960716658993,-0.00354891252560058,-0.0177445626280029,0.0668974900837082,0.0669581487605109,0.938,0.253488036007875,1,1000,1000,31.4975416666667,2.79773573017371,0,20260709,1000
150,3,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.925,0.00832916562447884,0.925,0,1.05089800498387,0.00100962810500246,0.00504814052501232,0.0592013599092389,0.0591803646744302,0.933,0.227302471337267,1,1000,1000,31.5074266666667,2.7963287591706,0,20260709,1000
20,5,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.284,0.0142598737722323,0.284,0,1.86751115571497,-0.00153712533228784,-0.00768562666143918,0.153602083901779,0.153532958458689,0.937,0.575398154773137,1,1000,1000,52.5131,3.55240709936546,0,20260709,1000
40,5,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.534,0.0157747900144503,0.534,0.00186915887850467,1.411037059774,0.00690756855815625,0.0345378427907812,0.105104436902806,0.10527872632866,0.945,0.407439931058804,1,1000,1000,52.492225,3.60282769179909,0,20260709,1000
60,5,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.632,0.0152504426165276,0.632,0,1.24785619309783,-0.000958330985223382,-0.00479165492611691,0.0863665699249195,0.086328695197325,0.948,0.334288757328572,1,1000,1000,52.50855,3.60071152756972,0,20260709,1000
90,5,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.821,0.0121226647235664,0.821,0,1.10566920430383,-0.000462294258957802,-0.00231147129478901,0.0676140335694281,0.0675817992803839,0.961,0.273677249282819,1,1000,1000,52.5050666666667,3.59911975266064,0,20260709,1000
120,5,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.909,0.00909499862561837,0.909,0,1.04457626273789,-0.00194158999092872,-0.00970794995464361,0.0597142380862616,0.0597159460419525,0.947,0.238225537550545,1,1000,1000,52.4966166666667,3.60968400808993,0,20260709,1000
150,5,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.957,0.00641490451994416,0.957,0,1.02849684033199,0.000541436118894983,0.00270718059447492,0.0544213082262517,0.0543967854136481,0.945,0.212562529697865,1,1000,1000,52.5159,3.62547088658418,0,20260709,1000
20,8,14,0,Inf,0.75,0,0.3,0,"fixed",5,0.2,0.3,0.2,"fixed_5",0.286,0.0142899965010493,0.286,0,1.80415098165488,-0.00639098123224424,-0.0319549061612212,0.145115734228084,0.145183891617997,0.936,0.555018237167649,1,1000,1000,83.9825,4.50104686946183,0,20260709,1000
